price,product_detail,hyperlink
101.00,ASUS Prime A320M-C R2.0 AMD Ryzen AM4 DDR4 HDMI DVI-D VGA M.2 USB 3.0 Micro-ATX A320 Motherboard,https://www.newegg.com/asus-prime-a320m-c-r2-0/p/N82E16813132997
95.00,ASUS PRIME A320M-E AM4 AMD A320 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/asus-prime-a320m-e/p/N82E16813119043
125.77,ASUS PRIME A320M-A AM4 AMD A320 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/asus-prime-a320m-a/p/N82E16813132998
100.99,ASUS ROG STRIX B450-F GAMING AM4 AMD B450 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/asus-rog-strix-b450-f-gaming/p/N82E16813119140R
399.99,GIGABYTE X399 Designare EX (rev. 1.0) sTR4 AMD X399 SATA 6Gb/s USB 3.1 ATX AMD Motherboard,https://www.newegg.com/gigabyte-x399-designare-ex/p/N82E16813145044
316.07,GIGABYTE X399 AORUS PRO sTR4 AMD X399 SATA 6Gb/s USB 3.1 ATX AMD Motherboard,https://www.newegg.com/gigabyte-x399-aorus-pro/p/N82E16813145109
691.90,GIGABYTE X399 AORUS XTREME sTR4 AMD X399 SATA 6Gb/s USB 3.1 Extended ATX AMD Motherboard,https://www.newegg.com/gigabyte-x399-aorus-xtreme/p/N82E16813145084
149.99,MSI ARSENAL GAMING B450 TOMAHAWK AM4 AMD B450 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-arsenal-gaming-b450-tomahawk/p/2MG-000M-001C8
93.34,GIGABYTE AMD B450 Ultra Durable Motherboard with Realtek® GbE LAN with cFosSpeed   PCIe Gen3 x4 M.2   7-colors RGB LED Strips Support   Anti-Sulfur Resistor   CEC 2019 ready,https://www.newegg.com/gigabyte-b450m-ds3h/p/2MG-000K-000H9
65.99,ASRock MB-A320M-HDV R4.0 AM4 AMD Promontory A320 SATA 6Gb/s Micro ATX AMD Motherboard,https://www.newegg.com/asrock-mb-a320m-hdv-r4-0/p/N82E16813157873
40.22,ECS KAM1-I (V1.0) AM1 SATA 6Gb/s USB 3.0 HDMI Mini ITX AMD Motherboard,https://www.newegg.com/ecs-kam1-i/p/N82E16813135388
91.25,ASRock AB350 Pro4 AM4 AMD Promontory B350 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/asrock-ab350-pro4/p/N82E16813157761
89.99,ASRock AB350M Pro4 AM4 AMD Promontory B350 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/asrock-ab350m-pro4/p/N82E16813157762
79.00,Asus M5A78L-M LX3 Desktop Motherboard - AMD 760G Chipset - Socket AM3+,https://www.newegg.com/asus-m5a78l-m-lx3/p/N82E16813131935
139.98,ASRock AB350M AM4 AMD Promontory B350 SATA 6Gb/s USB 3.1 Micro ATX AMD Motherboard,https://www.newegg.com/asrock-ab350m/p/N82E16813157763
119.02,GIGABYTE GA-78LMT-USB3 R2 AM3+/AM3 AMD 760G USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/gigabyte-ga-78lmt-usb3-r2/p/N82E16813145049
134.98,ASRock X370 PRO4 AM4 AMD Promontory X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/asrock-x370-pro4/p/N82E16813157800
49.95,ASRock FM2A55M-DGS FM2 AMD A55 (Hudson D2) Micro ATX AMD Motherboard,https://www.newegg.com/asrock-fm2a55m-dgs/p/N82E16813157332
189.98,ASUS PRIME X370-A AMD Ryzen AM4 DDR4 HDMI DVI VGA M.2 USB 3.1 ATX X370 Motherboard,https://www.newegg.com/asus-prime-x370-a/p/N82E16813132986
322.33,ASUS ROG Strix X399-E Gaming sTR4 AMD X399 SATA 6Gb/s USB 3.1 Extended ATX AMD Motherboard,https://www.newegg.com/asus-rog-strix-x399-e-gaming/p/N82E16813119026
299.99,ASRock X570 TAICHI AM4 AMD Premium X570 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/asrock-x570-taichi/p/N82E16813157883
322.33,ASUS ROG Strix X399-E Gaming sTR4 AMD X399 SATA 6Gb/s USB 3.1 Extended ATX AMD Motherboard,https://www.newegg.com/asus-rog-strix-x399-e-gaming/p/N82E16813119026
114.33,ASRock AB350M-HDV AM4 AMD Promontory B350 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/asrock-ab350m-hdv/p/N82E16813157765
188.99,MSI MPG X570 Gaming Plus Motherboard (AMD AM4   PCIe 4.0   DDR4   SATA 6Gb/s   M.2   USB 3.2 Gen 2   HDMI   ATX),https://www.newegg.com/p/1HD-002J-000E5
111.84,ASROCK B450M STEEL LEGEND ASRock B450M STEEL LEGEND Socket AM4/ AMD Promontory B450/ DDR4/ Quad CrossFireX/ SATA3 and USB3.1/ M.2/ A and GbE/ MicroATX Motherboard,https://www.newegg.com/p/0ZK-089X-00457
168.00,GIGABYTE GA-970A-DS3P (rev. 2.0) AM3+ AMD 970 SATA 6Gb/s USB 3.0 ATX AMD Motherboard,https://www.newegg.com/p/2MG-001K-00056
169.99,GIGABYTE GA-AX370-Gaming 5 (rev. 1.0) AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/gigabyte-ga-ax370-gaming-5/p/N82E16813128992
189.99,MSI X370 GAMING PRO CARBON AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-x370-gaming-pro-carbon/p/N82E16813144017
199.99,MSI B450 GAMING PRO CARBON AC AM4 AMD B450 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-b450-gaming-pro-carbon-ac/p/2MG-000M-00125
117.08,GIGABYTE GA-AB350-Gaming (rev. 1.0) AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/gigabyte-ga-ab350-gaming/p/N82E16813128998
156.21,ASUS ROG Strix B450-F Gaming Motherboard (ATX) AMD Ryzen 2 AM4 DDR4 DP HDMI M.2 USB 3.1 Gen2 B450,https://www.newegg.com/p/2MG-000B-002P0
156.99,MSI PERFORMANCE GAMING X370 GAMING PRO AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-performance-gaming-x370-gaming-pro/p/N82E16813144043
102.99,ASUS M5A78L-M PLUS/USB3 AM3+ AMD 760G (780L) / SB710 USB 3.0 HDMI Micro ATX Motherboards - AMD,https://www.newegg.com/asus-m5a78l-m-plus-usb3/p/N82E16813132836
219.99,MSI X570-A PRO Motherboard AMD AM4 SATA 6Gb/s M.2 USB 3.2 Gen 2 HDMI ATX,https://www.newegg.com/msi-x570-a-pro/p/2MG-000M-00228
155.99,MSI ARSENAL GAMING B450 TOMAHAWK AM4 AMD B450 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-arsenal-gaming-b450-tomahawk/p/2MG-000M-00194
189.00,GIGABYTE GA-AX370-Gaming (rev. 1.0) AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/gigabyte-ga-ax370-gaming/p/N82E16813145009
179.99,MSI Performance Gaming AMD X470 Ryzen 2 AM4 DDR4 Onboard Graphics CFX ATX Motherboard (X470 Gaming Plus),https://www.newegg.com/msi-x470-gaming-plus/p/2MG-000M-00182
182.90,GIGABYTE GA-AX370-Gaming K3 (rev. 1.0) AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/gigabyte-ga-ax370-gaming-k3/p/N82E16813128999
157.00,ASRock Fatal1ty AB350 Gaming-ITX/ac AM4 AMD Promontory B350 SATA 6Gb/s USB 3.1 HDMI Mini ITX AMD Motherboard,https://www.newegg.com/asrock-fatal1ty-ab350-gaming-itx-ac/p/N82E16813157780
59.99,Jingsha A88 M-ATX Desktop AMD Motherboard FM2 FM2+ AMD CPU 7650K 860K 870K A8-7680 DDR3 USB 3.0 SATA 3.0 6Gb/s,https://www.newegg.com/jingsha-m-atx-a88matx/p/2MG-003B-00001
199.89,GIGABYTE GA-AX370-Gaming K5 (rev. 1.0) AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/gigabyte-ga-ax370-gaming-k5/p/N82E16813145001
67.15,ASUS A68HM-K FM2+ AMD A68H FCH (Bolton D2H) SATA 6Gb/s USB 3.0 Micro ATX AMD Motherboard,https://www.newegg.com/asus-a68hm-k/p/N82E16813132408
56.67,ASRock FM2A68M-HD+ FM2+ / FM2 AMD A68H (Bolton-D2H) SATA 6Gb/s USB 3.0 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/asrock-fm2a68m-hd/p/N82E16813157587
84.64,ASUS A68HM-Plus FM2+ AMD A68H FCH (Bolton D2H) SATA 6Gb/s USB 3.0 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/asus-a68hm-plus/p/N82E16813132406
32.56,AAHD2-HY 660155-001 HP AAHD2-HY Holly 660155-001 Motherboard AMD SOCKET FM1 Motherboards,https://www.newegg.com/p/2MG-000H-000C1
109.99,ASUS PRIME B350-PLUS AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI ATX Motherboards - AMD,https://www.newegg.com/asus-prime-b350-plus/p/N82E16813132965
229.99,GIGABYTE AORUS GA-AX370-Gaming K7 (rev. 1.0) AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/gigabyte-aorus-ga-ax370-gaming-k7/p/N82E16813128997
109.99,GIGABYTE GA-AB350M-HD3 (rev. 1.0) AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/gigabyte-ga-ab350m-hd3/p/N82E16813145006
181.00,ASUS M5A99FX PRO R2.0 AM3+ AMD 990FX + SB950 SATA 6Gb/s USB 3.0 ATX AMD Motherboard with UEFI BIOS,https://www.newegg.com/asus-m5a99fx-pro-r2-0/p/N82E16813131851
269.99,COLORFUL X570M GAMING PRO V14 Gaming Motherboard AMD AM4 SATA 6Gb/s M.2 USB 3.1 Gen 2 HDMI DP Micro ATX,https://www.newegg.com/colorful-cvn-x570m-gaming-pro-v14/p/2MG-001S-00004
282.99,MSI MPG X570 Gaming PRO Carbon WiFi Motherboard (AMD AM4   DDR4   PCIe 4.0   SATA 6Gb/s   M.2   USB 3.2 Gen 2   AX Wi-Fi 6   HDMI   ATX),https://www.newegg.com/p/1HD-002J-000E9
337.84,Asus ROG Strix X570-E Gaming Desktop Motherboard - AMD Chipset - Socket AM4,https://www.newegg.com/p/2MG-000B-00304
127.00,ASUS AMD TUF B450M-PLUS GAMING Socket AM4 DDR4 Micro ATX Motherboard (90MB0YQ0-M0EAY0),https://www.newegg.com/p/2MG-000B-00240
285.00,GIGABYTE X470 AORUS ULTRA GAMING (AMD Ryzen AM4/ X470/ USB 3.1 Gen 2 Fron... New,https://www.newegg.com/p/2MG-001K-00026
354.74,GIGABYTE X570 AORUS ULTRA X570 Socket AM4/ AMD X570/ DDR4/ QUAD CROSSFIRE  and  SLI / PCIE 4.0/ SATA3 and USB3.2/ M.2/ A and GbE/ WIFI/ BLUETOOTH/ ATX Motherboard,https://www.newegg.com/p/0ZK-004R-00028
390.34,ASUS AMD ROG CROSSHAIR VII HERO (WI-FI) Socket AM4 DDR4 ATX Motherboard (90MB0XF0-M0EAY0),https://www.newegg.com/p/2MG-000B-00245
299.99,ASRock X570 TAICHI AM4 AMD Premium X570 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/asrock-x570-taichi/p/N82E16813157883
329.99,MSI MPG X570 GAMING PRO CARBON WIFI Gaming Motherboard AMD AM4 SATA 6Gb/s M.2 USB 3.2 Gen 2 Wi-Fi 6 HDMI ATX,https://www.newegg.com/msi-mpg-x570-gaming-pro-carbon-wifi/p/2MG-000M-00229
121.54,ASUS TUF B450M-PLUS GAMING AM4 AMD B450 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/asus-tuf-b450m-plus-gamin/p/2MG-000B-002Y3
149.99,MSI B450M BAZOOKA V2 Socket AM4 AMD B450 SATAIII USB3.0 Micro-ATX Motherboard,https://www.newegg.com/p/2MG-000M-001R9
195.97,ASUS ROG Crosshair VI Hero AM4 AMD X370 SATA 6Gb/s USB 3.1 ATX AMD Motherboard,https://www.newegg.com/asus-rog-crosshair-vi-hero/p/N82E16813132963
497.89,MSI X399 SLI PLUS SocketTR4 AMD X399 SATAIII 6Gb/s USB3.1 ATX Motherboard,https://www.newegg.com/msi-x399-sli-plus/p/2MG-000M-001T0
79.99,ASROCK 760GM-HDV Socket AM3+/AM3/ AMD 760G/ DDR3/ SATA2&USB2.0/ A&V&GbE/,https://www.newegg.com/p/2MG-001J-00039
199.80,ASUS ROG CROSSHAIR VI HERO (WI-FI AC) AM4 AMD X370 SATA 6Gb/s USB 3.1 ATX AMD Motherboard,https://www.newegg.com/asus-rog-crosshair-vi-hero/p/N82E16813132987
24.19,5188-5470 Pyrite HP 5188-5470 Pavillion Pyrite GL8E Board AMD SOCKET AM2+ AM3 Motherboards,https://www.newegg.com/p/2MG-000B-001H8
146.92,MSI B450 TOMAHAWK Socket AM4 AMD B450 SATAIII 6Gb/s USB3.1 ATX Motherboard,https://www.newegg.com/msi-b450tomahawk/p/2MG-000M-001J7
125.98,Asus Prime B450M-A/CSM mATX Motherboard - AMD X470 Chipset - Socket AM4 - 4 x Du,https://www.newegg.com/asus-primeb450macsm/p/2MG-000B-00333
160.67,ASUS Prime X370-Pro AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX Motherboards - AMD,https://www.newegg.com/asus-prime-x370-pro/p/N82E16813132964
613.07,ASROCK X399D8A-2T ASRock MB X399D8A-2T AMD TR4 4094P X399 DDR4 Max.128GB PCIE SATA ATX Retail,https://www.newegg.com/p/0ZK-089X-00E49
96.00,ASUS AMD PRIME B450M-K Socket AM4 DDR4 Micro ATX Motherboard (90MB0YP0-M0EAY0),https://www.newegg.com/p/2MG-000B-00244
199.40,MSI MPG X570 GAMING PLUS Socket AM4 AMD X570 SATAIII USB3.2 Gen2 ATX Motherboard,https://www.newegg.com/p/2MG-000M-001T9
377.99,ASUS ROG CROSSHAIR VI EXTREME AM4 AMD X370 SATA 6Gb/s USB 3.1 Extended ATX AMD Motherboard,https://www.newegg.com/asus-rog-crosshair-vi-extreme/p/N82E16813119004
435.20,ASUS PRIME X399-A sTR4 AMD X399 SATA 6Gb/s USB 3.1 Extended ATX AMD Motherboard,https://www.newegg.com/asus-prime-x399-a/p/N82E16813119006
92.90,BIOSTAR TB350-BTC AM4 AMD B350 SATA 6Gb/s USB 3.1 ATX AMD Motherboard for Cryptocurrency Mining (BTC),https://www.newegg.com/biostar-tb350-btc/p/N82E16813138456
156.21,ASUS AMD ROG STRIX B450-F GAMING Socket AM4 DDR4 ATX Motherboard (90MB0YS0-M0EAY0),https://www.newegg.com/p/2MG-000B-00252
26.41,48.3V801.011 Acer Boxer 61 MB.G1001.001 DA061L Board AMD SOCKET AM2+ AM3 Motherboards,https://www.newegg.com/p/2MG-0010-00041
256.16,ASUS ROG Strix X470-F Gaming AMD Ryzen 2 AM4 DDR4 DP HDMI M.2 ATX Motherboard,https://www.newegg.com/p/2MG-000B-002R6
229.99,MSI MPG X570 GAMING PLUS Gaming Motherboard AMD AM4 SATA 6Gb/s M.2 USB 3.2 Gen 2 HDMI ATX,https://www.newegg.com/msi-mpg-x570-gaming-plus/p/2MG-000M-00231
165.32,ASUS Prime X470-Pro AMD Ryzen 2 AM4 DDR4 DP HDMI M.2 USB 3.1 ATX Motherboard,https://www.newegg.com/p/2MG-000B-002P8
237.00,ASUS ROG STRIX B350-F GAMING AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/asus-rog-strix-b350-f-gaming/p/N82E16813132988
164.69,100% New TUF B450M-Plus Gaming AMD Ryzen 2 AM4 DDR4 HDMI DVI-D M.2 mATX Motherboard,https://www.newegg.com/p/2MG-003C-00015
279.99,MSI MPG X570 GAMING EDGE WIFI Socket AM4 AMD X570 USB3.2 Gen2 ATX Motherboard,https://www.newegg.com/p/2MG-000M-001U2
155.49,MSI B450M BAZOOKA V2 Socket AM4 AMD B450 SATAIII USB3.0 Micro-ATX Motherboard,https://www.newegg.com/msi-b450m-bazooka-v2/p/2MG-000M-001J3
181.99,MSI PRO B350 PC MATE AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-pro-b350-pc-mate/p/N82E16813144029
99.81,Asrock B450M PRO4 AMD B450 AM4 Micro ATX DDR4-SDRAM Motherboard,https://www.newegg.com/asrock-b450m-pro4-90-mxb8f0-a0uayz/p/2MG-001J-00030
22.26,AAHD3-HB 655590-001 HP AAHD3-HB 655590-003 655590-001 MBoard AMD SOCKET FM1 Motherboards,https://www.newegg.com/p/2MG-000H-000D7
149.13,ASUS AMD AM4 B450 ATX Gaming Motherboard with DDR4 3200MHz support   SATA 6Gbps   HDMI 2.0   dual NVMe M.2   USB 3.1 Gen 2   and Aura Sync RGB LED lighting,https://www.newegg.com/asus-rog-strix-b450-f-gam/p/2MG-000B-002Y1
149.99,GIGABYTE AB350M-DS3H AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/gigabyte-ab350m-ds3h/p/N82E16813145056
279.99,GIGABYTE GA-F2A88XM-D3HP (rev. 1.0) FM2+ AMD A88X (Bolton D4) SATA 6Gb/s USB 3.1 USB 3.0 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/gigabyte-ga-f2a88xm-d3hp/p/N82E16813128894
282.99,ASUS Motherboard M5A78L-M/USB3 AM3+ AMD 760G USB 3.0 Micro ATX,https://www.newegg.com/p/1HD-0015-001T6
225.99,ASUS M5A78L-M/USB3 AM3+ AMD 760G + SB710 USB 3.0 HDMI uATX AMD Motherboard,https://www.newegg.com/asus-m5a78l-m-usb3/p/N82E16813131942
213.99,MSI B350M MORTAR AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/msi-b350m-mortar/p/N82E16813144026
64.99,ASRock 970M Pro3 AM3+/AM3 AMD 970 + AMD SB950 6 x SATA 6Gb/s USB 3.0 Micro ATX AMD Motherboard,https://www.newegg.com/asrock-970m-pro3/p/N82E16813157582
299.99,ASRock X570 TAICHI AM4 AMD Premium X570 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/asrock-x570-taichi/p/N82E16813157883
169.99,MSI PERFORMANCE GAMING B350 GAMING PLUS AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-performance-gaming-b350-gaming-plus/p/N82E16813144047
108.99,MSI B350M PRO-VDH AM4 AMD B350 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/msi-b350m-pro-vdh/p/N82E16813144048
99.49,MSI B450M PRO-M2 Socket AM4 AMD B450 SATAIII 6Gb/s USB3.0 Micro-ATX Motherboard,https://www.newegg.com/msi-b450m-pro-m2/p/2MG-000M-001M4
223.98,Asus Prime Pro AMD X470 DDR4 Motherboard,https://www.newegg.com/asus-primex470pro/p/2MG-000B-00341
169.98,MSI A320M Gaming PRO AM4 AMD A320 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/msi-a320m-gaming-pro/p/N82E16813144020
64.90,original M2N78-LA motherboard  VIOLET-GL8E  DDR2  504879-001  socket AM2 work perfect,https://www.newegg.com/p/2S7-01JA-13XD5
104.99,Asrock B450M-HDV AMD B450 AM4 Micro ATX DDR4-SDRAM Motherboard,https://www.newegg.com/p/2MG-001J-00049
159.99,MSI Motherboard B450GPCARBAC B450 GAMING PRO CARBON AC AMD RYZEN AM4 B450 64G,https://www.newegg.com/p/2MG-000M-00146
79.99,ASUS PRIME B350-PLUS B350 AM4 ATX Gaming Motherboard M.2 B,https://www.newegg.com/p/2MG-000B-002C1
155.96,MSI ProSeries AMD Ryzen B350 DDR4 VR Ready HDMI USB 3 micro-ATX Motherboard (B35,https://www.newegg.com/p/2MG-000M-00149
140.06,MSI Arsenal Gaming AMD Ryzen 1st and 2ND Gen AM4 M.2 USB 3 DDR4 DVI HDMI Micro-ATX Motherboard (B450,https://www.newegg.com/p/2MG-000M-001G2
65.61,ASRock A320M-HDV R4.0 AM4 AMD Promontory A320 SATA 6Gb/s Micro ATX AMD Motherboard,https://www.newegg.com/asrock-a320m-hdv-r4-0/p/N82E16813157872
165.32,Asus Prime X470-Pro Desktop Motherboard - AMD Chipset - Socket AM4,https://www.newegg.com/p/1JW-000C-00D81
108.46,MSI H310I PRO Socket LGA1151 Intel H310 SATAIII USB3.0 Mini-ITX Motherboard,https://www.newegg.com/msi-h310i-pro/p/2MG-000M-001P9
163.75,MSI B450 TOMAHAWK AM4 AMD B450 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/p/1JW-001M-003B8
92.90,Gigabyte GA-78LMT-S2 R2 Motherboard CPU AMD AM3+ FX DDR3 SATA2 VGA GIGABIT LAN,https://www.newegg.com/p/1HD-0002-00026
199.38,MSI MPG X570 GAMING PLUS Desktop Motherboard - AMD Chipset - Socket AM4,https://www.newegg.com/p/2MG-003G-00028
81.99,MSI AMD Motherboard  FM2+ A68H DDR3 SATA 6Gb/s USB 3.0 HDMI Micro ATX (A68HM-E33 V2),https://www.newegg.com/p/1HD-002J-00090
43.56,782614-001 HP Pavilion 500 Series MB 782614-001 AMD Socket FM2 Motherboards,https://www.newegg.com/p/2MG-000H-000C6
119.00,ASUS AMD EX-A320M-GAMING Socket AM4 DDR4 Micro ATX Motherboard (90MB0VG0-M0EAYM),https://www.newegg.com/p/2MG-000B-00152
149.99,MSI B450-A PRO AM4 AMD B450 SATA 6Gb/s USB 3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/msi-b450-a-pro/p/2MG-000M-00126
39.99,eMachines ET1358  ET1352 Motherboard  ET1352-53 ET1352-01 ET-1352G-03W MBNBU01001,https://www.newegg.com/p/1HD-0053-000D9
68.90,original motherboard Nettle2-GL8E MCP61PM-HM 1.0B socket AM2 chipset C61DDR2 5189-2786  5189-0929,https://www.newegg.com/p/2S7-01JA-13WB2
539.99,Supermicro MBD-H11DSI-B Dual Amd Epyc 7000-Series Sp3 Soc Pcie,https://www.newegg.com/p/1YU-003K-00056
137.62,Asus Prime B450M-A/CSM Desktop Motherboard - AMD Chipset - Socket AM4,https://www.newegg.com/p/1JW-000C-00E17
170.79,ASUS TUF B450M-PRO Gaming AM4 AMD B450 Micro ATX Motherboard,https://www.newegg.com/p/2MG-000B-002N7
182.73,BIOSTAR X370GT7 /LED FAN AM4 AMD X370 SATA 6Gb/s USB 3.1 HDMI ATX Motherboards - AMD,https://www.newegg.com/biostar-x370gt7-led-fan/p/N82E16813138447
69.99,MSI A68HM-E33 V2 FM2+ AMD A68H SATA 6Gb/s USB 3.0 HDMI Micro ATX AMD Motherboard,https://www.newegg.com/msi-a68hm-e33-v2/p/2MG-000M-00235
527.00,ASUS M4A89GTD PRO/USB3 AM3 AMD 890GX SATA 6Gb/s USB 3.0 HDMI ATX AMD Motherboard,https://www.newegg.com/asus-m4a89gtd-pro-usb3/p/N82E16813131631
183.16,Asus Essentio CM1630 AMD Desktop Motherboard AM3   61-MIBBJ5-01,https://www.newegg.com/p/2MG-000B-002P3
172.99,Asus M11BB AMD Motherboard Desktop  FM2   90PA0550-M0XBN0,https://www.newegg.com/p/1HD-0015-001T9
165.32,Asus Prime X470-Pro AMD Chipset Socket AM4 Desktop Motherboard,https://www.newegg.com/p/2MG-000B-002K4
141.83,Asus Prime X470-Pro Desktop Motherboard - AMD Chipset - Socket AM4,https://www.newegg.com/p/2MG-000B-00264
163.90,MSI Arsenal Gaming AMD Ryzen 1st and 2nd Gen AM4 M.2 USB 3 DDR4 DVI HDMI Crossfire ATX Motherboard (,https://www.newegg.com/p/2MG-000M-001G6
193.99,MSI Performance Gaming Motherboard  AMD X470 Ryzen 2 AM4 DDR4 Onboard Graphics CFX ATX (X470 Gaming P,https://www.newegg.com/p/1HD-002J-00081
148.46,799917-002 HP Pavilion 23-Q Series MB 799917-002 All-In-One Desktop Motherboards,https://www.newegg.com/p/2MG-000H-000E9
299.99,ASRock X570 TAICHI AM4 AMD Premium X570 SATA 6Gb/s ATX AMD Motherboard,https://www.newegg.com/asrock-x570-taichi/p/N82E16813157883
148.46,799917-002 HP Pavilion 23-Q Series MB 799917-002 All-In-One Desktop Motherboards,https://www.newegg.com/p/2MG-000H-000E9
328.00,ASUS M2A-VM AM2 AMD 690G Micro ATX AMD Motherboard,https://www.newegg.com/asus-m2a-vm/p/N82E16813131172
370.00,MSI 785G-E53 AM3 AMD 785G HDMI ATX AMD Motherboard,https://www.newegg.com/msi-785g-e53/p/N82E16813130278
28.99,New Dell Inspiron 3135 AMD A6-1450 Quad-core 1.0GHz DDR3 SDRAM 2 Slots Laptop Motherboard PCKF0 CN-0PCKF0,https://www.newegg.com/p/2MG-000G-00092
150.00,smartrouterx A320M PRO-M2 V2 Socket AM4  A320 SATAIII USB3.0 Micro-ATX Motherboard,https://www.newegg.com/p/2MG-003P-00002
140.86,MSI X470 GAMING PLUS AM4 AMD X470 SATA 6Gbs USB3.1 HDMI ATX AMD Motherboard,https://www.newegg.com/p/2MG-000M-001H8
268.79,MSI MPG Z390 GAMING PRO CARBON AC Socket LGA1151 Intel Z390 ATX Motherboard,https://www.newegg.com/msi-mpg-z390-gaming-pro-carbon-ac/p/2MG-000M-001S1
34.00,New OEM DELL Optiplex 760 SFF M863N Main Logic System Board Motherboard F373D,https://www.newegg.com/p/1JW-000H-00U02
330.46,ASUS ROG Crosshair VII Hero (Wi-Fi) AMD Ryzen 2 AM4 DDR4 M.2 USB 3.1 Gen2 ATX X470 Motherboard,https://www.newegg.com/p/2MG-000B-002T3
55.07,New Genuine Dell Dimension 3100 E310 Motherboard WJ770 CN-0WJ770 JC474 CN-0JC474,https://www.newegg.com/p/2MG-000G-000P8
129.99,Jingsha X79P3 ATX Motherboard Supports AMD Crossfire 3* PCIE 3.0 x16 Supports CPU E5 E5V2 2697V2 2680V2 LGA2011 Core I7 M.2 SSD Socket,https://www.newegg.com/jingsha-x79-p3atx/p/1JW-00D3-00007
88.67,NEW ACER DA061L-3D SOCKET AM3   2XDDR3   MICRO ATX WITH I/O SHIELD,https://www.newegg.com/p/2MG-0010-00076
90.38,Asrock B450M-HDV AMD B450 AM4 Micro ATX DDR4-SDRAM Motherboard,https://www.newegg.com/asrock-b450m-hdv/p/2MG-001J-00033
241.39,Intel DBS1200SPLR Server Board S1200spl,https://www.newegg.com/p/2MG-0012-00004
354.99,MSI MPG X570 GAMING PLUS Socket AM4/ AMD X570/ DDR4/ SATA3&USB3.2/ PCIE 4.0/,https://www.newegg.com/p/2MG-003G-00032
75.00,Biostar AMD A68MDE Integrated CPU DDR3 Micro ATX Motherboard (A68MDE),https://www.newegg.com/p/2MG-000T-00068
39.95,Dell Inspiron 3656 Desktop Motherboard w/ AMD A8-8600P 1.6GHz CPU 0W6FD 00W6FD,https://www.newegg.com/p/2MG-000G-000D3
283.70,MSI X470 GAMING PRO CARBON AM4 AMD X470 SATA 6Gb/s USB 3.1 ATX AMD Motherboard,https://www.newegg.com/p/1JW-001M-003P3
